tour,year,season,event_completed,event_name,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2024,2024,4/14/24,Masters Tournament,"Davis, Cam",17786,T12,4,Augusta National Golf Club,14,72,1,2:05 PM,75,-2.103,-1.49,0.93,0.146,-0.414,-2.517,303.1,0.786,0.5,0.545,27.966,40.17,2,5
pga,2024,2024,5/19/24,PGA Championship,"Herbert, Lucas",17064,T43,4,Valhalla Golf Club,671,71,1,1:15 PM,74,-1.075,-0.003,-1.103,-2.563,-3.669,-4.744,292.6,0.286,0.389,0.583,95.583,31.674,1,7
pga,2024,2024,5/19/24,PGA Championship,"Koepka, Brooks",16243,T26,3,Valhalla Golf Club,671,71,1,12:45 PM,74,-1.665,-0.165,-1.355,-1.263,-2.783,-4.449,294.4,0.5,0.5,0.5,55.236,35.636,0,5
pga,2024,2024,5/19/24,PGA Championship,"Smalley, Alex",18474,CUT,1,Valhalla Golf Club,671,71,1,7:36 AM,74,-2.426,-0.104,-0.214,0.02,-0.298,-2.724,290.9,0.571,0.611,0.25,52.2,42.841,2,3
pga,2024,2024,5/19/24,PGA Championship,"Kim, Si Woo",14609,CUT,2,Valhalla Golf Club,671,71,1,9:08 AM,74,-1.181,0.317,-0.146,-1.91,-1.739,-2.948,278.7,0.429,0.556,0.5,73.861,21.096,2,6
pga,2024,2024,5/19/24,PGA Championship,"Yang, Y.E.",6629,CUT,1,Valhalla Golf Club,671,71,10,1:34 PM,74,0.174,-0.384,-2.193,-0.321,-2.898,-2.724,270.2,0.857,0.389,0.5,34.333,45.281,2,3
pga,2024,2024,5/19/24,PGA Championship,"Mickelson, Phil",1547,CUT,1,Valhalla Golf Club,671,71,1,2:01 PM,74,1.306,-0.718,1.322,-4.635,-4.03,-2.724,278.8,0.286,0.667,0.429,50.988,32.523,3,8
pga,2024,2024,5/19/24,PGA Championship,"Hughes, Mackenzie",15556,CUT,1,Valhalla Golf Club,671,71,10,2:07 PM,74,0.015,-1.28,-1.052,-0.408,-2.739,-2.724,287.6,0.5,0.5,0.333,69.233,35.438,1,4
pga,2024,2024,5/19/24,PGA Championship,"Svoboda, Andrew",11274,CUT,1,Valhalla Golf Club,671,71,10,9:31 AM,74,-1.914,-0.544,0.009,-0.275,-0.81,-2.724,280.3,0.643,0.722,0.556,39.25,49.494,1,6
pga,2024,2024,5/19/24,PGA Championship,"Gotterup, Chris",27774,CUT,1,Valhalla Golf Club,671,71,10,3:02 PM,74,-3.167,2.121,-2.679,1.001,0.443,-2.724,306.3,0.571,0.556,0.556,76.317,32.282,2,8
pga,2024,2024,5/19/24,PGA Championship,"Kirk, Chris",12423,CUT,2,Valhalla Golf Club,671,71,10,9:24 AM,74,-0.998,-0.269,0.312,-1.965,-1.922,-2.948,280.4,0.429,0.389,0.5,68.722,34.015,4,10
pga,2024,2024,5/19/24,PGA Championship,"Villegas, Camilo",9171,CUT,2,Valhalla Golf Club,671,71,10,10:19 AM,74,-3.561,1.295,-0.128,-0.525,0.642,-2.948,272.8,0.786,0.444,0.667,33.958,30.891,2,6
pga,2024,2024,5/19/24,PGA Championship,"Dunlap, Nick",28270,CUT,1,Valhalla Golf Club,671,71,1,8:31 AM,74,-1.608,-1.983,0.487,0.38,-1.117,-2.724,292.7,0.786,0.667,0.167,141.292,38.115,0,4
pga,2024,2024,5/19/24,PGA Championship,"Speight, Josh",8090,CUT,1,Valhalla Golf Club,671,71,1,7:47 AM,74,-1.237,-0.124,-0.741,-0.622,-1.488,-2.724,279.1,0.643,0.556,0.5,58.6,46.197,0,1
pga,2024,2024,5/19/24,PGA Championship,"Shattuck, Braden",31027,72,4,Valhalla Golf Club,671,71,1,9:45 AM,74,1.323,-2.097,-4.237,0.266,-6.067,-4.744,288.1,0.857,0.667,0.455,52.042,47.789,2,9
pga,2024,2024,5/19/24,PGA Championship,"Fox, Ryan",11889,75,4,Valhalla Golf Club,671,71,1,8:25 AM,74,-1.342,-0.139,-1.711,-1.551,-3.401,-4.744,293.7,0.571,0.556,0.5,50.833,32.452,1,6
pga,2024,2024,5/19/24,PGA Championship,"Soderberg, Sebastian",18517,T68,3,Valhalla Golf Club,671,71,10,12:17 PM,74,-1.961,0.784,-1.83,-1.442,-2.488,-4.449,287.4,0.643,0.5,0.556,97.361,33.702,2,7
pga,2024,2024,5/19/24,PGA Championship,"Meronk, Adrian",14196,CUT,1,Valhalla Golf Club,671,71,10,7:30 AM,74,-1.124,-0.203,-1.989,0.592,-1.6,-2.724,294.8,0.571,0.611,0.5,55.125,47.958,2,6
pga,2024,2024,5/19/24,PGA Championship,"Bezuidenhout, Christiaan",18103,CUT,1,Valhalla Golf Club,671,71,10,2:18 PM,74,-1.241,0.608,-0.565,-1.527,-1.483,-2.724,284.6,0.429,0.556,0.5,65.167,42.875,1,5
pga,2024,2024,5/19/24,PGA Championship,"Todd, Brendon",12425,78,3,Valhalla Golf Club,671,71,10,12:39 PM,74,-2.448,0.094,-1.033,-1.062,-2,-4.449,270,0.714,0.667,0.5,41.361,32.792,1,2
pga,2024,2024,5/19/24,PGA Championship,"Lee, Kyoung-Hoon",13497,WD,1,Valhalla Golf Club,671,71,1,9:15 AM,74,-1.893,0.634,-1.848,0.382,-0.832,-2.724,287.2,0.786,0.667,0.6,,27.194,3,5
pga,2017,2017,4/9/17,Masters Tournament,"An, Byeong Hun",14459,T33,1,Augusta National Golf Club,14,72,1,11:40 AM,76,,,,,,-1.022,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Chappell, Kevin",13305,T7,2,Augusta National Golf Club,14,72,1,11:51 AM,76,,,,,,-1.258,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Day, Jason",9771,T22,2,Augusta National Golf Club,14,72,1,2:03 PM,76,,,,,,-1.258,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Dufner, Jason",7301,T33,4,Augusta National Golf Club,14,72,1,1:05 PM,76,,,,,,-4.132,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Dufner, Jason",7301,T33,2,Augusta National Golf Club,14,72,1,8:55 AM,76,,,,,,-1.258,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Fisher, Ross",9396,T41,1,Augusta National Golf Club,14,72,1,11:40 AM,76,,,,,,-1.022,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Fowler, Rickie",12965,T11,4,Augusta National Golf Club,14,72,1,2:35 PM,76,,,,,,-4.132,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Grace, Branden",11952,T27,1,Augusta National Golf Club,14,72,1,10:23 AM,76,,,,,,-1.022,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Haas, Bill",7900,T36,4,Augusta National Golf Club,14,72,1,12:35 PM,76,,,,,,-4.132,,,,,,,,
pga,2017,2017,4/9/17,Masters Tournament,"Henley, Russell",14578,T11,2,Augusta National Golf Club,14,72,1,11:07 AM,76,,,,,,-1.258,,,,,,,,
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Perez, Pat",6762,T22,4,TPC Sawgrass,11,72,1,1:50 PM,76,-1.341,0.365,-0.023,-1.395,-1.053,-2.394,271.7,0.571,0.444,0.583,67.828,43.163,2,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Barber, Blayne",15608,T16,2,TPC Sawgrass,11,72,10,12:35 PM,76,4.403,-1.468,-4.452,-1.3,-7.221,-2.818,279.3,0.5,0.444,0.778,122.424,40.101,4,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Matsuyama, Hideki",13562,T22,3,TPC Sawgrass,11,72,1,11:40 AM,76,-0.828,0.241,-2.131,0.754,-1.135,-1.963,287.3,0.286,0.556,0.875,63.632,30.936,5,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Kaufman, Smylie",18631,T12,3,TPC Sawgrass,11,72,1,1:30 PM,76,-1.829,0.323,0.385,-0.843,-0.134,-1.963,279.2,0.429,0.667,0.5,60.316,24.782,3,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Swafford, Hudson",14706,CUT,1,TPC Sawgrass,11,72,1,7:54 AM,76,-3.13,0.409,-0.55,0.091,-0.05,-3.181,283.3,0.571,0.667,0.5,88.921,22.484,4,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Gay, Brian",5951,CUT,2,TPC Sawgrass,11,72,1,8:05 AM,76,-0.005,-1.083,1.83,-3.559,-2.812,-2.818,275.6,0.5,0.556,0.556,55.733,28.831,4,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Schwartzel, Charl",7398,CUT,1,TPC Sawgrass,11,72,1,2:14 PM,76,-0.887,-0.631,-0.726,-0.934,-2.293,-3.181,286,0.286,0.5,0.545,50.596,31.647,3,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Merritt, Troy",13367,CUT,2,TPC Sawgrass,11,72,10,1:41 PM,76,-1.239,-0.877,-0.112,-0.588,-1.578,-2.818,288.2,0.714,0.556,0.444,50.422,42.223,3,3
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Lowry, Shane",13900,CUT,2,TPC Sawgrass,11,72,10,7:43 AM,76,-1.869,-1.963,1.437,-0.422,-0.948,-2.818,283.8,0.786,0.722,0.444,18.807,33.638,1,8
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Els, Ernie",874,CUT,2,TPC Sawgrass,11,72,10,8:49 AM,76,0.733,-0.512,-2.331,-0.707,-3.551,-2.818,275.8,0.5,0.5,0.4,81.616,42.394,3,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Haas, Bill",7900,CUT,1,TPC Sawgrass,11,72,1,1:08 PM,76,-1.293,0.242,-0.991,-1.137,-1.887,-3.181,278.8,0.5,0.611,0.636,67.093,43.046,3,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Fisher, Ross",9396,CUT,1,TPC Sawgrass,11,72,1,12:57 PM,76,-2.93,-0.247,-0.603,0.601,-0.25,-3.181,292.2,0.5,0.556,0.6,67.411,38.655,1,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Rodgers, Patrick",16283,CUT,2,TPC Sawgrass,11,72,10,7:21 AM,76,-2.269,-0.86,1.376,-1.064,-0.548,-2.818,295.2,0.571,0.667,0.5,85.047,28.166,3,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Fitzpatrick, Matt",17646,CUT,1,TPC Sawgrass,11,72,1,12:57 PM,76,0.156,0.869,-3.979,-0.226,-3.337,-3.181,281.4,0.5,0.444,0.8,71.63,40.305,3,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Bohn, Jason",6462,CUT,2,TPC Sawgrass,11,72,1,12:35 PM,76,-0.697,-0.613,-1.982,0.475,-2.12,-2.818,268.1,0.786,0.5,0.75,39.627,34.691,1,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Stegmaier, Brett",11354,CUT,1,TPC Sawgrass,11,72,10,2:47 PM,76,1.122,-1.527,-2.017,-0.757,-4.303,-3.181,292.3,0.429,0.556,0.455,62.827,30.017,4,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Stegmaier, Brett",11354,CUT,2,TPC Sawgrass,11,72,1,9:22 AM,76,-0.3,-0.986,-3.127,1.596,-2.517,-2.818,293.6,0.643,0.667,0.286,94.876,33.34,3,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Fathauer, Derek",12689,CUT,1,TPC Sawgrass,11,72,10,7:21 AM,76,-2.533,-1.833,0.118,1.068,-0.647,-3.181,285,0.786,0.556,0.444,76.74,30.824,1,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Fathauer, Derek",12689,CUT,2,TPC Sawgrass,11,72,1,12:46 PM,76,-1.084,-0.24,1.775,-3.268,-1.733,-2.818,286.3,0.643,0.611,0.6,30.972,32.283,4,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Blair, Zac",17639,CUT,1,TPC Sawgrass,11,72,1,7:10 AM,76,1.97,-1.932,-1.928,-1.289,-5.151,-3.181,270.1,0.5,0.444,0.538,63.073,42.91,5,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"English, Harris",14577,CUT,2,TPC Sawgrass,11,72,1,12:46 PM,76,-2.304,-0.662,1.237,-1.088,-0.513,-2.818,286.5,0.429,0.5,0.417,25.36,35.86,3,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Jacobson, Freddie",3846,CUT,1,TPC Sawgrass,11,72,1,2:36 PM,76,-1.729,-0.103,-2.121,0.774,-1.451,-3.181,281.6,0.571,0.444,0.4,53.453,46.374,4,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Watson, Bubba",7334,CUT,1,TPC Sawgrass,11,72,1,1:19 PM,76,-1.404,0.304,-3.033,0.953,-1.776,-3.181,285.7,0.5,0.556,0.333,59.767,46.182,4,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Horschel, Billy",11276,CUT,2,TPC Sawgrass,11,72,1,1:19 PM,76,1.27,-1.182,-2.617,-0.288,-4.088,-2.818,300,0.643,0.556,0.4,56.304,38.164,6,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Hubbard, Mark",16333,CUT,1,TPC Sawgrass,11,72,10,7:32 AM,76,-2.706,0.724,-0.297,-0.9,-0.474,-3.181,275.6,0.643,0.444,0.556,58.036,30.391,2,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Bryan, Wesley",21236,CUT,2,TPC Sawgrass,11,72,1,9:00 AM,76,-0.035,-1.84,0.706,-1.648,-2.782,-2.818,261.9,0.786,0.556,0.5,,39.444,3,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Tringale, Cameron",14013,T35,3,TPC Sawgrass,11,72,1,1:10 PM,76,0.607,0.335,-0.922,-1.984,-2.571,-1.963,265.3,0.5,0.5,0.5,81.88,47.401,2,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Baddeley, Aaron",6252,T41,3,TPC Sawgrass,11,72,1,11:50 AM,76,0.405,-1.395,-1.283,0.309,-2.369,-1.963,279,0.714,0.611,0.222,40.059,43.795,7,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Stricker, Steve",4818,T41,4,TPC Sawgrass,11,72,1,12:40 PM,76,2.076,-1.622,-1.546,-1.302,-4.471,-2.394,276.3,0.429,0.389,0.529,80.649,53.524,6,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Castro, Roberto",12643,T56,4,TPC Sawgrass,11,72,1,10:20 AM,76,-3.346,2.036,-0.732,-0.352,0.952,-2.394,276.1,0.571,0.556,0.455,80.595,44.12,2,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Knox, Russell",13831,CUT,1,TPC Sawgrass,11,72,1,7:43 AM,76,-2.36,-1.76,0.545,0.395,-0.82,-3.181,274.8,0.5,0.611,0.4,54.962,40.046,1,3
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Castro, Roberto",12643,T56,3,TPC Sawgrass,11,72,1,1:00 PM,76,-1.905,-0.363,0.071,0.233,-0.058,-1.963,280.3,0.571,0.667,0.5,25.919,47.605,1,3
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Hadwin, Adam",13965,T30,3,TPC Sawgrass,11,72,1,11:30 AM,76,-2.004,-0.937,1.295,-0.317,0.041,-1.963,281.7,0.5,0.611,0.444,106.84,33.632,2,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Weekley, Boo",7403,T48,2,TPC Sawgrass,11,72,1,7:21 AM,76,-4.306,0.046,1.137,0.304,1.489,-2.818,281.7,0.714,0.722,0.375,20.412,39.084,2,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Westwood, Lee",4052,T65,3,TPC Sawgrass,11,72,1,10:20 AM,76,0.507,-0.447,-1.586,-0.437,-2.471,-1.963,275.5,0.714,0.5,0.6,60.084,36.651,3,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Kim, Michael",17543,T60,4,TPC Sawgrass,11,72,1,9:50 AM,76,0.278,0.223,-2.178,-0.718,-2.673,-2.394,278.5,0.571,0.5,0.444,70.143,32.156,6,6
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Harman, Brian",8825,T53,4,TPC Sawgrass,11,72,1,12:00 PM,76,-1.985,0.211,-2.408,1.787,-0.409,-2.394,289.3,0.714,0.556,0.5,48.471,39.28,2,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Fleetwood, Tommy",12294,T41,3,TPC Sawgrass,11,72,1,1:10 PM,76,-1.662,0.273,-0.027,-0.547,-0.301,-1.963,285.9,0.643,0.667,0.571,55.08,42.057,3,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Hatton, Tyrrell",14796,T41,1,TPC Sawgrass,11,72,10,1:30 PM,76,0.161,-0.466,-2.724,-0.15,-3.342,-3.181,280.4,0.429,0.389,0.571,47.817,31.789,2,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Johnson, Zach",6986,T48,4,TPC Sawgrass,11,72,1,12:30 PM,76,0.904,-0.828,-2.635,0.164,-3.299,-2.394,277.1,0.786,0.389,0.615,43.041,48.267,2,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Summerhays, Daniel",12424,T53,4,TPC Sawgrass,11,72,1,11:40 AM,76,0.605,0.117,-2.888,-0.229,-3,-2.394,280.2,0.571,0.444,0.636,94.278,47.515,2,5
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Walker, Jimmy",7293,T56,4,TPC Sawgrass,11,72,1,10:40 AM,76,-0.276,0.526,-1.379,-1.265,-2.118,-2.394,280.5,0.571,0.444,0.75,58.518,29.3,4,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Hurley III, Billy",11046,T41,3,TPC Sawgrass,11,72,1,12:10 PM,76,0.638,0.836,-1.83,-1.608,-2.602,-1.963,273.8,0.5,0.556,0.667,65.202,31.506,6,7
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Barnes, Ricky",6846,T65,4,TPC Sawgrass,11,72,1,9:00 AM,76,-0.826,-3.123,1.547,0.007,-1.568,-2.394,286.4,0.5,0.611,0.385,88.581,32.988,4,4
pga,2017,2017,5/14/17,THE PLAYERS Championship,"Barnes, Ricky",6846,T65,3,TPC Sawgrass,11,72,1,10:40 AM,76,-2.016,0.865,0.674,-1.487,0.053,-1.963,268.1,0.286,0.444,0.636,41.253,42.278,3,7
pga,2021,2021,6/20/21,U.S. Open,"Harman, Brian",8825,T19,4,Torrey Pines (South),744,71,1,10:43 AM,72,1.06,-1.24,1.57,-0.22,0.11,1.169,296.8,0.643,0.611,0.625,56.116,31.681,5,5
pga,2021,2021,6/20/21,U.S. Open,"Spieth, Jordan",14636,T19,4,Torrey Pines (South),744,71,1,11:05 AM,72,0.77,0.33,-0.58,0.64,0.4,1.169,304,0.571,0.556,0.667,38.528,30.696,2,3
pga,2021,2021,6/20/21,U.S. Open,"Reed, Patrick",14838,T19,1,Torrey Pines (South),744,71,10,3:06 PM,72,0.33,2.06,-0.66,-0.01,1.39,1.718,294.8,0.5,0.556,0.778,43.003,37.81,3,4
pga,2021,2021,6/20/21,U.S. Open,"Poston, J.T.",21554,T40,1,Torrey Pines (South),744,71,1,10:05 AM,72,0.97,-1.05,2.11,-0.31,0.75,1.718,293,0.571,0.722,0.4,75.46,28.076,5,5
pga,2021,2021,6/20/21,U.S. Open,"Westwood, Lee",4052,T46,2,Torrey Pines (South),744,71,1,7:29 AM,72,0.66,-0.06,0.3,0.9,1.15,1.787,302.2,0.714,0.611,0.714,46.512,31.68,3,3
pga,2021,2021,6/20/21,U.S. Open,"Frittelli, Dylan",11955,T46,2,Torrey Pines (South),744,71,1,2:09 PM,72,0.84,-0.6,0.03,1.54,0.97,1.787,309.3,0.643,0.556,0.556,36.59,34.011,3,3
pga,2021,2021,6/20/21,U.S. Open,"Frittelli, Dylan",11955,T46,3,Torrey Pines (South),744,71,1,8:38 AM,72,4.21,-0.83,-2.29,-0.68,-3.8,0.408,313.6,0.143,0.5,0.833,56.487,38.05,4,7
pga,2021,2021,6/20/21,U.S. Open,"Hoge, Tom",15575,T46,1,Torrey Pines (South),744,71,10,2:11 PM,72,2.36,-0.64,-0.83,0.83,-0.64,1.718,294.5,0.786,0.5,0.727,53.15,36.089,2,1
pga,2021,2021,6/20/21,U.S. Open,"Hoge, Tom",15575,T46,4,Torrey Pines (South),744,71,1,7:25 AM,72,0.6,0.56,0.43,-0.41,0.57,1.169,289.8,0.571,0.611,0.4,37.362,28.126,5,5
pga,2021,2021,6/20/21,U.S. Open,"Hadwin, Adam",13965,T40,2,Torrey Pines (South),744,71,10,2:20 PM,72,0.98,1.32,-1.07,0.58,0.83,1.787,295.4,0.643,0.556,0.5,55.82,31.028,5,4
pga,2021,2021,6/20/21,U.S. Open,"Molinari, Edoardo",7033,T35,3,Torrey Pines (South),744,71,1,7:54 AM,72,-0.02,-2.48,2.37,0.53,0.43,0.408,301.9,0.571,0.611,0.556,47.903,32.588,5,4
pga,2021,2021,6/20/21,U.S. Open,"Im, Sungjae",17488,T35,1,Torrey Pines (South),744,71,10,3:17 PM,72,0.52,-0.06,0.69,0.57,1.2,1.718,300.9,0.571,0.667,0.571,48.95,26.337,2,4
pga,2021,2021,6/20/21,U.S. Open,"Im, Sungjae",17488,T35,2,Torrey Pines (South),744,71,1,8:02 AM,72,1.61,1.14,-1.9,0.97,0.2,1.787,303.4,0.714,0.556,0.727,58.58,44.634,4,5
pga,2021,2021,6/20/21,U.S. Open,"MacIntyre, Robert",23323,T35,3,Torrey Pines (South),744,71,1,10:50 AM,72,-1.09,2.31,0.05,-0.86,1.5,0.408,299.7,0.429,0.611,0.778,71.822,47.953,2,3
pga,2021,2021,6/20/21,U.S. Open,"Ormsby, Wade",7532,T40,1,Torrey Pines (South),744,71,10,2:00 PM,72,0.86,0.21,1.48,-0.82,0.86,1.718,285.6,0.5,0.611,0.625,72.49,29.489,2,5
pga,2021,2021,6/20/21,U.S. Open,"Reavie, Chez",7961,T40,3,Torrey Pines (South),744,71,1,11:01 AM,72,-0.21,2.96,-1.59,-0.74,0.62,0.408,285.5,0.714,0.444,0.667,69.379,43.145,5,5
pga,2021,2021,6/20/21,U.S. Open,"Higgo, Garrick",24342,CUT,2,Torrey Pines (South),744,71,1,7:18 AM,72,0.14,0.4,0.06,1.21,1.67,1.787,317.6,0.5,0.667,0.625,43.267,33.836,4,6
pga,2021,2021,6/20/21,U.S. Open,"Streelman, Kevin",8480,T15,3,Torrey Pines (South),744,71,1,1:02 PM,72,-0.72,-1.02,1.88,0.26,1.13,0.408,299.7,0.571,0.778,0.333,54.034,30.059,1,3
pga,2021,2021,6/20/21,U.S. Open,"English, Harris",14577,3,1,Torrey Pines (South),744,71,1,8:48 AM,72,-0.69,2.65,0.82,-1.06,2.41,1.718,292.4,0.357,0.5,0.7,51.886,19.237,4,3
pga,2021,2021,6/20/21,U.S. Open,"Rahm, Jon",19195,1,3,Torrey Pines (South),744,71,1,1:13 PM,72,-1.7,0.3,0.77,1.04,2.11,0.408,316.8,0.429,0.778,0.5,26.096,31.819,2,5
pga,2021,2021,6/20/21,U.S. Open,"Schauffele, Xander",19895,T7,3,Torrey Pines (South),744,71,1,12:51 PM,72,-1.63,-0.25,0.95,1.33,2.04,0.408,318.1,0.643,0.556,0.444,66.743,31.28,4,1
pga,2021,2021,6/20/21,U.S. Open,"Scheffler, Scottie",18417,T7,4,Torrey Pines (South),744,71,1,12:33 PM,72,0.1,-1.59,1.07,1.58,1.07,1.169,308.8,0.786,0.722,0.429,87.561,28.337,6,6
pga,2021,2021,6/20/21,U.S. Open,"Scheffler, Scottie",18417,T7,1,Torrey Pines (South),744,71,10,2:55 PM,72,4.06,-0.81,0.42,-1.95,-2.34,1.718,298.1,0.143,0.389,0.6,56.823,47.394,3,4
pga,2021,2021,6/20/21,U.S. Open,"Berger, Daniel",17606,T7,3,Torrey Pines (South),744,71,1,11:01 AM,72,-2.04,1.1,0.71,0.64,2.45,0.408,297.3,0.714,0.667,0.571,106.378,37.455,2,4
pga,2021,2021,6/20/21,U.S. Open,"Berger, Daniel",17606,T7,2,Torrey Pines (South),744,71,10,1:47 PM,72,-0.28,-0.35,1.65,0.79,2.09,1.787,293.8,0.714,0.778,0.6,42.398,29.62,5,5
pga,2021,2021,6/20/21,U.S. Open,"Grace, Branden",11952,T7,1,Torrey Pines (South),744,71,10,3:28 PM,72,-3.3,1.05,2.31,1.66,5.02,1.718,304.8,0.786,0.722,0.571,6.583,29.062,2,4
pga,2021,2021,6/20/21,U.S. Open,"Young, Cameron",26651,CUT,1,Torrey Pines (South),744,71,10,8:37 AM,72,2.66,-0.01,-2.22,1.29,-0.94,1.718,312.1,0.571,0.556,0.7,76.343,41.642,7,2
pga,2021,2021,6/20/21,U.S. Open,"Meronk, Adrian",14196,CUT,1,Torrey Pines (South),744,71,10,10:05 AM,72,2.2,0.2,-0.69,0.01,-0.48,1.718,296.7,0.5,0.444,0.692,49.449,39.868,4,4
pga,2021,2021,6/20/21,U.S. Open,"Shelton, Robby",18635,CUT,2,Torrey Pines (South),744,71,10,12:52 PM,72,-1.92,2.62,0.62,0.49,3.73,1.787,303.7,0.643,0.611,0.778,35.341,35.144,1,3
pga,2021,2021,6/20/21,U.S. Open,"Osborne, Ollie",26912,CUT,2,Torrey Pines (South),744,71,10,8:35 AM,72,-1.17,0.89,1.12,0.98,2.98,1.787,317.3,0.357,0.611,0.667,41.089,42.431,5,3
pga,2021,2021,6/20/21,U.S. Open,"Smith, Jordan",18586,CUT,2,Torrey Pines (South),744,71,10,6:56 AM,72,0.31,1.8,0.78,-1.08,1.5,1.787,301.6,0.143,0.611,0.375,57.364,28.133,4,4
pga,2022,2022,6/19/22,U.S. Open,"Scheffler, Scottie",18417,T2,3,The Country Club,654,70,1,3:01 PM,71,2.1,-1.83,1.77,0.5,0.43,2.531,325.5,0.643,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"Hadwin, Adam",13965,T7,4,The Country Club,654,70,1,2:23 PM,71,4.18,-0.71,-2.01,-0.37,-3.09,1.094,302.4,0.714,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"Bradley, Keegan",13872,T7,4,The Country Club,654,70,1,2:34 PM,71,-2.67,-0.82,3.91,0.67,3.76,1.094,304.3,0.714,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"McCarty, Matt",28635,CUT,1,The Country Club,654,70,1,6:45 AM,71,2.29,0.99,-0.37,-1.14,-0.52,1.769,284.1,0.571,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"Conners, Corey",17576,CUT,1,The Country Club,654,70,10,1:36 PM,71,-0.65,-1.47,2.64,1.25,2.42,1.769,296.4,0.643,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"Horschel, Billy",11276,CUT,2,The Country Club,654,70,10,1:25 PM,71,-0.93,-0.08,0.82,1.18,1.92,0.994,320.5,0.571,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"Kisner, Kevin",11328,CUT,2,The Country Club,654,70,1,1:36 PM,71,-0.2,0.4,1.46,-0.67,1.19,0.994,295.6,0.5,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"Barnes, Erik",14799,CUT,1,The Country Club,654,70,1,6:45 AM,71,0.64,0.33,1.63,-0.83,1.13,1.769,276.9,0.5,,,,,,
pga,2022,2022,6/19/22,U.S. Open,"Buckley, Hayden",25363,T14,4,The Country Club,654,70,1,1:23 PM,71,1.35,-0.33,-0.38,0.45,-0.26,1.094,299,0.643,,,,,,
